id,title,vote_average,vote_count,status,release_date,revenue,runtime,adult,backdrop_path,budget,homepage,imdb_id,original_language,original_title,overview,popularity,poster_path,tagline,genres,production_companies,production_countries,spoken_languages,keywords,description,directors,main_characters
383837,Watching for the Queen,0.0,0,Released,1973-05-06,0,11,False,,0,,tt0275784,en,Watching for the Queen,"Watching for the Queen continued Rimmer's investigations of minimal narrative and the anonymous/autonomous shot. Pattern recognition, saccadic eye movement and feature rings are well known phenomena in the behavioral sciences. However, in Watching for the Queen, Rimmer has succeeded in employing these mechanisms in the telling of a story, by employing mathematical ordering in an aesthetic manner.",0.6,/uVkZ8K0K7d5auMDV2ANmWbSulkQ.jpg,,,,,,,,David Rimmer,
383843,Dear Hinagon,0.0,0,Released,2005-07-30,0,121,False,,1000000,,tt0495842,ja,Hinagon,,1.374,,,Drama,Video Planning,Japan,Japanese,based on novel or book,"The Hinagon is the Japanese equivalent of Bigfoot or Yeti. It is a mountain-dweller, and smaller than most of the cryptic ape varieties, standing at about five feet tall, but with large feet. Sightings have been reported in forest...",Takayoshi Watanabe,"Tsuyoshi Ihara, Haruka Igawa, Ryûhei Ueshima"
383845,Fri,0.0,0,Released,2013-08-27,0,7,False,,0,,tt3226382,en,Fri,"A colorful party of nine travels the roads of their everyday world. Through the bars of (self)imposed restrictions longing glimpses flow over the fields and rivers of personal freedom surrounding them. Sometimes they step out to smell the grass, but never stay long. President Nick van Tilburg finds certain comfort to the Thorn at his side, although his heart belongs to the Rose. Captured between these bars of feelings, will the Rose be the one who will choose her freedom? FRI is a highly artistic, absurd, tragic-comic holiday love-story. The film is filled with deeper layers as well as literary and symbolic references who's overall interaction focuses on the voluntary imprisonment in socially accepted standards versus the courage to break loose from these. All this in only six minutes, different languages and a colorful cast of nine.",0.6,,,,,,,,A colorful party of nine travels the roads of their everyday world. Through the bars of (self)imposed restrictions longing glimpses flow over the fields and rivers of personal freedom surrounding them. Sometimes they step out to s...,Shafelly Snijders,"Relinde de Graaff, Zouhair Mtazi, Kaltoum el Fan"
221828,Africa F.O.B.,0.0,0,Released,1925-09-15,0,0,False,/vzctcBUDHxgSd7DS7s8xNFvUTx6.jpg,0,,tt1402398,en,Africa F.O.B.,Monty Banks becomes a car salesman and is shifted to Africa to sell one to King Obogeegee.,0.6,,,Comedy,Warner Bros. Entertainment,United States of America,,black face,"Monty, a &quot;stranger, who could seldom look his watch in the face&quot; because it is so often in the pawn shop, spends more than he earns, and is desperate for a square meal. Through a series of misadventures he becomes a used car sales...",Jack L. Warner,"Monty Banks, Thelma Worth, William Blaisdell"
221822,Pardon Me,0.0,0,Released,1922-01-10,0,0,False,,0,,tt0880945,en,Pardon Me,Eddie Lyons tears his pants in the back and meets an old army buddy.,0.6,,,,,,,,"Featuring Eddie Lyons, an American film actor, director, writer and producer. Lyons appeared in 388, directed 153, wrote for 93 and produced 40 films between 1911 and 1926.",Eddie Lyons,Eddie Lyons
221820,Daily Dozens,0.0,0,Released,1926-09-15,0,0,False,,0,,tt1353992,en,Daily Dozens,"The ""Joybell Players"" consisting of Jack Cooper, Ethelyn Gibson and Jack Richardson star in this very funny comedy from writer/director Robert Tansey. Producer Billy West was himself a silent film comedian, and was the best-known and most successful Charlie Chaplin imitator.",0.6,,,,,,,,"The &quot;Joybell Players&quot; consisting of Jack Cooper, Ethelyn Gibson, and Jack Richardson, star in this very funny comedy from writer/director Robert Tansey. Producer Billy West was himself a silent-film comedian, and was the best-know...",Robert Emmett Tansey,"Jack Cooper, Ethelyn Gibson, John J. Richardson"
221819,Tin Hoss,0.0,0,Released,1925-07-15,0,0,False,,0,,tt1042391,en,Tin Hoss,"COMEDY; featuring kids' gang and a home-made railway. After a fat boy is served with soup doctored with plaster of Paris by two black youngsters, his teeth have to be prised apart. The fat boy is driver of a makeshift locomotive running on lines made from a stolen fence, whose owner, a black woman, complains to the police. Members of the kids' gang attempt to derail the locomtive, and a fight ensues. The intervention of the police brings a temporary respite, but the locomotive and its occupants escape by driving through a fence.",0.6,,,,,,,,A neighborhood kids&apos; club stretching across races and classes (but no girls allowed) hears &quot;President&quot; Denny&apos;s summoning bell and tumbles into the top-secret clubhouse for their latest round of (mis-)adventures. This time they get...,Mark Goldaine,"Jimmy Boudwin, Cliff Daniels, Garner Hamm"
221816,The Artist Formerly Known As Captain Beefheart,0.0,0,Released,1997-08-19,0,52,False,,0,,tt5795714,en,The Artist Formerly Known As Captain Beefheart,"Elaine Shepherd’s classic BBC documentary, introduced and narrated by John Peel.  Completely wonderful, a 50 minute joy: reviews, articles, blog posts, etc. relating to The Artist Formerly Known As Captain Beefheart.",0.959,/ugtgz9zF5Z2581EimIz58mQ1Vfc.jpg,,"Music, Documentary",BBC,United Kingdom,English,woman director,Biography of iconoclast musician/artist Don Van Vliet AKA Captain Beefheart.,Elaine Shepherd,"John Peel, Eric Feldman, Bruce Fowler"
383872,Tartuffe oder Der Betrüger,0.0,0,Released,1970-01-25,0,0,False,,0,,tt0350191,de,Tartuffe oder Der Betrüger,,0.644,,,Comedy,,Germany,,,,Otto Tausig,"Ida Ehre, Klaus Schwarzkopf, Siegfried Lowitz"
383873,Liebelei,0.0,0,Released,1969-01-19,0,0,False,,0,,tt0231973,de,Liebelei,,0.6,/c9eIBjfRWqAWGJEjQjkBWyJn418.jpg,,Drama,"ORF, Theater in der Josefstadt",Austria,German,,,"Bernd Fischerauer, Heinrich Schnitzler","Leopold Rudolf, Marianne Nentwich, Gertraud Jesserer"
381984,Jorge & Alberto vs. The Neoliberal Demons,0.0,0,Released,2014-11-05,0,83,False,,0,,tt4203196,es,Jorge y Alberto contra los demonios neoliberales,"Jorge and Alberto are two wizards in Buenos Aires. One works as an assistant in a courthouse, while another is pining for his magical glory days. During their weekly ritual, they discover that Saturn has turned, which mostly means much mayhem and doom. They are proven right, when Argentina’s president storms in and asks Jorge and Alberto to save her daughter from the clutches of Judge Fayo, a man who wants to achieve the triumph of neoliberalism. During their search for the girl, Jorge and Alberto will have to deal with demons from another dimension. And that all before midnight! Time to dust off their magic tricks, because the fate of the world is at stake!",0.6,,,"Comedy, Thriller",El Desquicio Prods,Argentina,Spanish,"dark comedy, surreal","Jorge and Alberto, two magicians from Buenos Aires, are visited by the president with the task to rescue her daughter.","Gonzalo Quintana, Hernán Quintana","Luis Aranosky, Monina Bonelli, Andrea Carballo"
222811,Little Boo-Peep,0.0,0,Released,1953-08-27,0,7,False,,0,,tt0148409,en,Little Boo-Peep,"Casper, the Friendly Ghost, is thrown out of The Frightening Army by its Unfiendly Ghost's members, and wander on over to Fairy Tale Land, where he finds Little Bo Peep crying over her lost sheep.",0.624,,,Animation,Famous Studios,United States of America,,,"Casper, the Friendly Ghost, is thrown out of The Frightening Army by its Unfiendly Ghost&apos;s members, and wander on over to Fairy Tale Land, where he finds Little Bo Peep crying over her lost sheep. He decides to go to her aid but n...","Seymour Kneitel, Myron Waldman","Jack Mercer, Mae Questel, Sid Raymond"
379306,Verdi's La Traviata - English National Opera,0.0,0,Released,2015-01-25,0,0,False,,0,,tt4027076,es,Verdi's La Traviata - English National Opera,,1.4,,,Drama,"ENO Screen, Illuminati Productions, Serpent Films",United Kingdom,,musical,La Traviata tells the moving story of how the beautiful but fragile courtesan Violetta is coerced into sacrificing her one hope of personal happiness for the sake of her lover&apos;s reputation.,Andrew Morahan,"Elizabeth Zharoff, Ben Johnson, Anthony Michaels-Moore"
380238,Freddy Hotel,0.0,0,Released,2014-07-09,0,89,False,/5QbVg4320nY17zBWpr3QVVmfmeP.jpg,0,,tt3044236,it,Freddy Hotel,"Freddy Angi, separate and homeless, stumbles into strange love affairs, including one with his wife Anna. The two meet now and then as lovers in a hotel room.",0.6,/qx92prIszUIFbqLZZVvhNiWXe6c.jpg,,,,,"English, Italian, French",,"Freddy Angi, separate and homeless, stumbles into strange love affairs, including one with his wife Anna. The two meet now and then as lovers in a hotel room.",Massimiliano Amato,"Nicola Garofalo, Maria Cristina Blu, Giulia Morgani"
380227,Alexis Ronan,0.0,0,Released,2015-04-25,0,0,False,,0,,tt3717670,en,Alexis Ronan,"Alexis Ronan is a powerful attorney whose life is turned upside down when her son is murdered. In twist of fate, Alexis leaves behind the life she knew to find justice for her son. But how far is she willing to go?",0.6,,,,,,,,"Alexis Ronan is a powerful attorney whose life is turned upside down when her son is murdered. In twist of fate, Alexis leaves behind the life she knew to find justice for her son. But how far is she willing to go?","Thad Donovan, Carly Smith","Lisa Varga, Adria Dawn, Kim DeJesus"
380231,Caged Desires,0.0,0,Released,1970-01-01,0,75,False,,0,,tt0207364,en,Caged Desires,"Sixteen-year-old Maggie is jailed for performing an illegal (and fatal) abortion on a girlfriend. While inside, she is the subject of hostile advances from the other inmates, but eventually she finds love with a woman named Angel.",0.836,/rRJlLL1FsRDbjeVkliz2sN5reFN.jpg,Frank and shocking,Crime,Hollywood Cinema Associates,United States of America,,,"Maggie, a naive sixteen-year-old sent to prison, becomes the subject of a power play between rival cellmates, Cat and Brucie, over which one will be her &quot;johnnie.&quot; She finds friendship with Angel, a previous victim of the women&apos;s ...",Donald A. Davis,"Barbara Peeters, Connie Barney, Susan Francis"
380232,La conquête de Clichy,0.0,0,Released,1995-04-12,0,89,False,,0,,tt0182927,fr,La conquête de Clichy,"In Clichy, in the Paris region, the RPR is determined to take over a canton that has always been socialist, at any cost, in order to steal the mayor's office in the next municipal elections. We follow militants and leaders in their conquest, discover their weapons and words, their strategies and their doubts.",0.6,/fa7OIoawDUKVnRTjKYrLzGbIIbY.jpg,,,,,French,,,Christophe Otzenberger,"Gilles Catoire, Didier Schuller"
380233,Promise Land,0.0,0,Released,2013-04-20,0,0,False,,0,,tt2180497,en,Promise Land,"Promise Land, directed by Kevin Dalvi, is a brilliant, intense and engaging drama about the lives of a few individuals from diverse cultural backgrounds. The film weaves together three compelling narratives that focus on immigration issues. Inspired by real life stories, the plot revolves around South Asian immigrants living in Chicago and the people they encounter. It's about their unique struggles, triumphs, conflicts and challenges. It's funny, touching, heart-warming, and more importantly, it is a film with a powerful social message that relates to current events.",0.6,,,Drama,,,,,"&quot;Promise Land,&quot; directed by Kevin Dalvi, is a brilliant, intense, and engaging drama about the lives of a few individuals from diverse cultural backgrounds. The film weaves together three compelling narratives that focus on immigr...",Kevin Dalvi,"Kamal Hans, Brenda Barrie, Anita Chandwaney"
380235,Fragments sur la misère,0.0,0,Released,1999-02-10,0,90,False,,0,,tt0187020,fr,Fragments sur la misère,"Christophe Otzenberger spent a year running the streets with one question: ""How do you live with misery? An angry journey to meet the excluded and what excludes, because apart from the brutal poverty that condemns you to the street, work, indifference and precariousness also generate other forms of misery.",0.6,/23P8tSAG7eoBj9zUyWehPbnh3hO.jpg,,,,,French,,,Christophe Otzenberger,"Hervé de Charette, Alain Juppé, Yvette Roudy"
224058,My Daddy the Astronaut,0.0,0,Released,1967-04-01,0,7,False,,0,,tt0148507,en,My Daddy the Astronaut,"When dad becomes the astronaut, he gets to take his son to many places, including the carnival. In the end, dad gets sick by the carousel and taken into the hospital.",0.6,,,Animation,Paramount Cartoon Studios,United States of America,,,A Paramount Fractured Fable animated short. A little boy narrates the story how his dad became an astronaut including all the tests he endured to qualify him to go into space. Animated in the crayon style of a child.,"Shamus Culhane, Al Eugster",
380239,No Candies from Heaven,0.0,0,Released,2016-02-04,0,73,False,,0,,tt4224828,el,Ο Θεός Δεν Μοιράζει Καραμέλες,"In today’s Ethiopia of 85 million citizens, each year thousands of children end up in orphanages, handed over by parents who are unable to raise them or found abandoned even a few days after they are born. The film records daily life behind the walls of one of these institutions, in which a hard-working staff of nannies, nurses and volunteers take care of about fifty children aged from a few months to twelve years. Filmed in cinema-verite style and based on observation, it explores the complex fabric of the diverse, transient community that lives isolated in this home away from home.",0.6,/pRbBiV3xFvykAYJCJP4OXJFJgaI.jpg,,Documentary,"FilmSixteen, A&G Films Media Entertainment, 2|35",Greece,Amharic,,"Within the confines of a Christian orphanage in Ethiopia, we witness the daily activities of its little inmates. About fifty children of all ages, from infants to adolescents, are taken care of by nannies, nurses and volunteers, w...",Vangelis Kalambakas,
380241,A Thing of Beauty,0.0,0,Released,2015-06-10,0,148,True,,0,,tt4808362,en,A Thing of Beauty,"The real Dana Vespoli is an impressive mix of inventive filmmaker and lusty sex star. Portraying a carnal she-devil in her Faustian feature 'A Thing Of Beauty,' she's equal parts beguiling and intimidating. The ambitious movie's story surprises, convincing acting, hellish imagery and clever special effects ignite a potent variety of sex scenarios in a depraved re-imagination of the classic devil's bargain.",0.6,/geLBhWf4KHa3BJldo0w63mXpFa.jpg,,,Evil Angel,United States of America,English,,,Dana Vespoli,"Bree Daniels, Aiden Starr, Raylin Joy"
380243,The Very Friendly Neighbors,0.0,0,Released,1969-01-01,0,88,False,,0,,tt0200251,en,The Very Friendly Neighbors,"Lisa, a beautiful Hollywood starlet, grows tired of her playboy husband, Charlie, and attempts to seduce her newlywed neighbor's husband. Lisa settles for a lesbian bout with the wife when her advances are spurned by the husband. Charlie likewise begins to look elsewhere for satisfaction. He goes to Hollywood swim parties with his employer and witnesses him seduce a virgin by hypnosis. Lisa and Charlie decide to engage in group sex with their neighbors, but after a short time the newlyweds' feeling of guilt forces them to withdraw. Lisa and Charlie then engage in mate swapping with Charlie's employer and his new bride, his hypnosis victim. Eventually, Lisa becomes tired of the same sex partners and begins to search for new lovers.",0.6,,She Loved Across the Fence!,Drama,,United States of America,,,,Albert Zugsmith,"Alexander Beckett, Angelica Caron, Alain Germaine"
