user_id,movie_id,interaction_type,points
401,m/1006234-dracula,click,1.0
401,m/goosebumps_2015,watch,4.75
401,m/remember_2016,watch,4.8
401,m/the_adventures_of_tintin,search,1.0
401,m/the_death_of_stalin,watch,3.5
403,m/28_days,add_to_watchlist,2.0
403,m/jumping_the_broom,review,3.0
403,m/someone_great,watch,5.0
405,m/1220551-bounty_hunter,search,1.0
405,m/ghost_stories_2018,watch,4.05
405,m/real_steel,click,1.0
405,m/twilight,search,1.0
406,m/1111645-behind_enemy_lines,click,1.0
406,m/lifechanger,review,3.0
406,m/mine_2017,review,3.0
406,m/paris_is_burning,search,1.0
406,m/the_white_helmets,add_to_watchlist,2.0
407,m/baseketball,watch,3.5
407,m/the_kissing_booth,watch,3.5
408,m/1112951-time_machine,watch,4.2
408,m/doubt,watch,2.6
408,m/good_burger,review,3.0
408,m/hickok_2017,review,3.0
409,m/dennis_the_menace,add_to_watchlist,2.0
409,m/level_16,watch,3.15
411,m/entanglement_2018,watch,3.5
412,m/carrie,search,1.0
412,m/five_feet_apart,search,1.0
412,m/maps_to_the_stars,search,1.0
413,m/free_willy,watch,3.5
413,m/solo_con_tu_pareja,watch,4.8
414,m/bird_box,search,1.0
414,m/the_silence_2013,search,1.0
415,m/freedomland,search,1.0
415,m/hero,search,1.0
415,m/men_in_black_ii,watch,3.35
415,m/next_three_days,watch,3.75
415,m/pelican_brief,watch,3.55
415,m/wildling,review,3.0
416,m/jodhaa_akbar,click,1.0
416,m/rajneeti,watch,3.4
417,m/1077642-nothing_to_lose,search,1.0
419,m/suffragette,click,1.0
420,m/house_party_3,search,1.0
421,m/1099604-art_of_war,click,1.0
422,m/red_joan,watch,3.5
423,m/sweetest_thing,watch,3.5
424,m/school_daze,search,1.0
424,m/uncorked_2020,watch,3.7
425,m/tomorrow_never_dies,click,1.0
426,m/boss_2013,search,1.0
426,m/creep_2014,watch,3.5
426,m/tall_girl,watch,3.5
426,m/where_the_money_is,watch,3.0
427,m/the_ballad_of_lefty_brown,search,1.0
427,m/the_irishman,click,1.0
429,m/eliza_graves,watch,4.5
429,m/man_down,watch,4.1
429,m/sin_city,watch,4.95
432,m/der_kreis,review,3.0
433,m/barry_2016,add_to_watchlist,2.0
433,m/shutter,watch,4.6
433,m/the_book_of_henry,review,3.0
434,m/berlin_syndrome,review,3.0
434,m/bleach_2018,review,3.0
434,m/goon,review,3.0
435,m/four_christmases,search,1.0
435,m/menashe,watch,4.35
435,m/slow_west_2015,add_to_watchlist,2.0
435,m/the_master_2011,click,1.0
436,m/love_is_blind_2019,watch,3.5
436,m/the_last_laugh_2019,watch,4.1
437,m/good_kill,search,1.0
437,m/miracle,watch,4.55
438,m/legally_blonde,search,1.0
439,m/the_karate_kid_part_iii,search,1.0
440,m/last_boy_scout,watch,3.5
441,m/the_sapphires_2012,search,1.0
441,m/thriller_2018,search,1.0
442,m/buffalo_boys_2019,watch,3.5
442,m/we_the_animals,watch,3.5
443,m/1012871-lovesick,watch,4.6
443,m/dark_skies_2013,review,3.0
444,m/1017776-rocky,click,1.0
444,m/a_haunted_house,click,1.0
444,m/iris_2015,search,1.0
444,m/unfinished_song,add_to_watchlist,2.0
445,m/woody_woodpecker_2017,watch,3.0
446,m/unstoppable-2010,add_to_watchlist,2.0
447,m/13_cameras,review,3.0
447,m/cut_bank,watch,3.5
447,m/final_destination_3,search,1.0
447,m/mars,watch,4.25
448,m/a_most_violent_year,review,3.0
448,m/lying_and_stealing,search,1.0
449,m/kung_fu_panda,watch,3.5
451,m/1074675-1074675-metro,add_to_watchlist,2.0
452,m/fractured,watch,2.7
453,m/shepherds_and_butchers,review,3.0
456,m/sleepover,review,3.0
457,m/next_gen,search,1.0
457,m/the_last_thing_he_wanted,click,1.0
458,m/unbroken_2014,watch,3.5
459,m/patriot_games,add_to_watchlist,2.0
460,m/a_separation_2011,add_to_watchlist,2.0
460,m/cloudy_with_a_chance_of_meatballs_2_2013,click,1.0
460,m/lost_girls_2020,review,3.0
461,m/battlefield_earth,watch,4.5
461,m/man_up_2015,add_to_watchlist,2.0
461,m/talaash,watch,3.5
463,m/a_ghost_story,add_to_watchlist,2.0
463,m/black,watch,3.2
464,m/1012871-lovesick,watch,3.8
464,m/candyman,click,1.0
464,m/my-girl-2,watch,4.95
464,m/wish_i_was_here,watch,3.5
465,m/seven_pounds,add_to_watchlist,2.0
466,m/savage_dog,review,3.0
467,m/1046151-fearless,review,3.0
468,m/some_freaks,watch,4.7
468,m/strong_island,search,1.0
470,m/okja,search,1.0
470,m/waiting,watch,2.65
471,m/steal_a_pencil_for_me,add_to_watchlist,2.0
472,m/black_friday_2005,watch,3.75
473,m/craft,watch,4.8
473,m/the_fundamentals_of_caring,watch,2.7
474,m/someone_great,watch,3.95
475,m/1220551-bounty_hunter,add_to_watchlist,2.0
476,m/10006057-moonlight,watch,3.5
476,m/10008856-badland,add_to_watchlist,2.0
476,m/lincoln_lawyer,search,1.0
477,m/ghosts_of_war,review,3.0
478,m/1009076-gypsy,search,1.0
478,m/gimme_shelter_2014,click,1.0
478,m/matrix_reloaded,add_to_watchlist,2.0
479,m/aftershock_2013,search,1.0
480,m/freak_show,watch,3.5
481,m/captain_fantastic,click,1.0
481,m/evelyn,review,3.0
481,m/hunt_for_the_wilderpeople,watch,4.85
481,m/the_grief_tourist,add_to_watchlist,2.0
485,m/burning_sands_2017,review,3.0
486,m/kill_the_messenger_2015,add_to_watchlist,2.0
487,m/american_president,watch,3.5
487,m/anchor_and_hope,review,3.0
487,m/forbidden_kingdom,search,1.0
487,m/the_legacy_of_a_whitetail_deer_hunter,click,1.0
487,m/the_unicorn,click,1.0
488,m/operation_red_sea,watch,2.85
489,m/10010694-season_of_the_witch,watch,3.35
489,m/king_jack,watch,3.75
490,m/1032176-goodfellas,search,1.0
491,m/paradise_hills,watch,3.95
492,m/the_visit_2015,watch,3.2
493,m/kill_ratio,review,3.0
493,m/rebel_without_a_cause,review,3.0
494,m/i_am_the_pretty_thing_that_lives_in_the_house,add_to_watchlist,2.0
495,m/68_kill,watch,3.25
495,m/a_separation_2011,click,1.0
495,m/cold_mountain,search,1.0
496,m/craft,watch,3.5
496,m/ready_2011,search,1.0
496,m/rumor_has_it,review,3.0
497,m/we_summon_the_darkness,click,1.0
498,m/inception,click,1.0
498,m/room_for_rent_2019,add_to_watchlist,2.0
499,m/1084081-tango,review,3.0
499,m/jerry_before_seinfeld,watch,3.75
499,m/longshots,search,1.0
500,m/gori_tere_pyaar_mein,watch,3.5
501,m/1061044-babysitter,review,3.0
502,m/6_balloons,review,3.0
502,m/ip_man,watch,4.6
503,m/polar_2019,review,3.0
503,m/the_returned,watch,3.5
504,m/1012871-lovesick,search,1.0
504,m/the_laundromat,click,1.0
504,m/the_smurfs_2,add_to_watchlist,2.0
506,m/along_came_a_spider,search,1.0
506,m/pianist,watch,4.25
506,m/the_resurrection_of_gavin_stone,watch,3.5
507,m/been_so_long,click,1.0
508,m/muppets_most_wanted,click,1.0
508,m/the_calling_2014,review,3.0
509,m/chronically_metropolitan,watch,3.2
509,m/snowden,add_to_watchlist,2.0
509,m/the_body_remembers_when_the_world_broke_open,add_to_watchlist,2.0
510,m/good_people_2014,add_to_watchlist,2.0
511,m/collateral_beauty,review,3.0
511,m/compulsion,watch,2.75
511,m/skin_trade,add_to_watchlist,2.0
512,m/1198124-shutter_island,search,1.0
512,m/mars,search,1.0
512,m/undefeated_2012,watch,4.6
513,m/1175178-jane_austen_book_club,click,1.0
513,m/hard_way,add_to_watchlist,2.0
515,m/candy_jar,click,1.0
515,m/rize,review,3.0
515,m/road_to_love_2001,review,3.0
516,m/eden_2015,search,1.0
517,m/compulsion,review,3.0
517,m/god_knows_where_i_am,add_to_watchlist,2.0
518,m/skin_trade,search,1.0
518,m/trumbo,search,1.0
519,m/bully,watch,2.9
519,m/rattlesnake,search,1.0
520,m/the_sunshine_makers_2017,watch,4.0
521,m/1018044-sabotage,add_to_watchlist,2.0
521,m/1083934-soldier,click,1.0
521,m/next_karate_kid,search,1.0
522,m/pineapple_express,add_to_watchlist,2.0
523,m/hope_springs_eternal_2018,add_to_watchlist,2.0
523,m/pianist,watch,3.5
524,m/1141892-employee_of_the_month,watch,3.6
524,m/marauders_2016,click,1.0
524,m/the_clovehitch_killer,watch,4.9
525,m/kung_fu_panda_the_kaboom_of_doom,review,3.0
526,m/1016338-pink_panther,search,1.0
527,m/erased_2013,watch,3.1
527,m/raging_bull,watch,3.35
527,m/the_outsider_2018,watch,2.6
528,m/american_factory,watch,3.5
528,m/backdraft_2,search,1.0
528,m/dolemite_is_my_name,watch,4.8
529,m/ghosts_of_war,search,1.0
529,m/the_wrong_missy,review,3.0
530,m/becoming_jane,watch,4.2
532,m/freedomland,review,3.0
533,m/last_knights,watch,2.75
533,m/mona_lisa_smile,watch,4.0
537,m/1014482-mutiny_on_the_bounty,click,1.0
537,m/catching_feelings,search,1.0
537,m/intersection,click,1.0
537,m/operation_chromite,add_to_watchlist,2.0
537,m/tallulah,review,3.0
537,m/woody_woodpecker_2017,watch,3.75
538,m/1189844-the_bank_job,search,1.0
538,m/2012,click,1.0
539,m/a_private_war,watch,3.55
539,m/little_monsters_2019,review,3.0
539,m/the_best_of_enemies_2019,add_to_watchlist,2.0
540,m/1016534-popeye,add_to_watchlist,2.0
541,m/revolutionary_road,add_to_watchlist,2.0
541,m/tears_of_the_sun,watch,3.5
543,m/grass,add_to_watchlist,2.0
546,m/quincy,watch,4.6
546,m/shanghai,review,3.0
547,m/i_lost_my_body,add_to_watchlist,2.0
547,m/the_outpost_2020,watch,4.95
548,m/1213999-brothers,click,1.0
548,m/man_up_2015,add_to_watchlist,2.0
549,m/apollo_18,watch,3.5
549,m/i_am_divine,add_to_watchlist,2.0
551,m/1195103-happy_go_lucky,search,1.0
551,m/stuart_little_2,click,1.0
552,m/aftershock_2013,watch,4.4
552,m/end_of_watch,search,1.0
552,m/fear_and_loathing_in_las_vegas,watch,2.75
552,m/forks_over_knives,click,1.0
553,m/1073023-house_arrest,search,1.0
553,m/grand_hotel,add_to_watchlist,2.0
553,m/the_polka_king,watch,3.6
553,m/the_spectacular_now,click,1.0
555,m/1212440-home,review,3.0
555,m/green_hornet,watch,3.85
556,m/10010668-stepfather,watch,4.85
556,m/1198524-ninja_assassin,search,1.0
556,m/after_life_2010,click,1.0
556,m/mind-game,add_to_watchlist,2.0
556,m/ordinary_world_2016,watch,3.2
557,m/hostiles,search,1.0
557,m/maximum_risk,watch,4.05
558,m/outside_in_2018,search,1.0
558,m/point_blank_2019,add_to_watchlist,2.0
559,m/1018069-sahara,watch,4.05
560,m/1113402-human_nature,click,1.0
560,m/hard_kill,add_to_watchlist,2.0
560,m/the_breadwinner,watch,4.9
561,m/soul_surfer,watch,3.5
562,m/other_guys,review,3.0
563,m/dope_2015,watch,4.15
563,m/una_2017,review,3.0
563,m/wolf_2013,watch,3.5
564,m/68_kill,click,1.0
565,m/from_paris_with_love,watch,3.5
566,m/good_hair,review,3.0
569,m/jaws_3,review,3.0
569,m/pelican_brief,search,1.0
569,m/the-social-network,search,1.0
570,m/cleopatra_jones,review,3.0
570,m/ghost_stories_2020,search,1.0
570,m/life_of_david_gale,watch,3.5
572,m/1084081-tango,search,1.0
572,m/dark_places_2015,review,3.0
573,m/kung_fu_panda,search,1.0
574,m/1006037-doctor_zhivago,watch,2.8
574,m/freaks_2019,add_to_watchlist,2.0
574,m/operation_mekong,add_to_watchlist,2.0
575,m/a_futile_and_stupid_gesture,watch,4.1
575,m/the_one,click,1.0
575,m/war_machine_2016,click,1.0
576,m/prom_night,add_to_watchlist,2.0
576,m/race_2016,click,1.0
577,m/drive_2011,search,1.0
577,m/framing_john_delorean,watch,4.1
578,m/1006234-dracula,search,1.0
578,m/tourist,watch,3.65
580,m/good_hair,review,3.0
581,m/indiana_jones_and_the_kingdom_of_the_crystal_skull,review,3.0
581,m/killer_klowns_from_outer_space,review,3.0
581,m/project_rebirth_2010,watch,3.5
581,m/the_fighter_2011,watch,4.4
582,m/1001115-apartment,review,3.0
582,m/atlantics,watch,3.5
582,m/good_time,add_to_watchlist,2.0
583,m/1003757-cat_people,add_to_watchlist,2.0
583,m/1009076-gypsy,click,1.0
583,m/1012665-longest_yard,search,1.0
583,m/christine_2016,watch,4.2
583,m/the_conjuring,watch,4.3
585,m/sleight,watch,4.35
585,m/what_dreams_may_come,add_to_watchlist,2.0
586,m/brotherhood_2010,search,1.0
586,m/die_another_day,watch,4.05
587,m/1079516-peacemaker,watch,2.95
587,m/krystal,review,3.0
587,m/take_me_home_tonight,watch,3.5
588,m/message_from_the_king,watch,3.55
588,m/penelope2008,watch,3.65
589,m/1212910-warrior,watch,3.05
590,m/awake_2019,search,1.0
590,m/five_feet_apart,watch,3.4
590,m/wish_i_was_here,watch,3.3
591,m/bridge_too_far,click,1.0
591,m/mirror_mirror_2012,click,1.0
591,m/the_ottoman_lieutenant,add_to_watchlist,2.0
592,m/1218060-blind_date,search,1.0
592,m/becoming_2020_2,add_to_watchlist,2.0
592,m/den_of_thieves,review,3.0
592,m/savage_dog,search,1.0
592,m/super_dark_times,search,1.0
593,m/1142569-cursed,review,3.0
594,m/laws_of_attraction,watch,4.2
596,m/evan_almighty,add_to_watchlist,2.0
597,m/action_replayy,add_to_watchlist,2.0
597,m/wildlife_2018,click,1.0
599,m/sun_dogs_2017,add_to_watchlist,2.0
600,m/1080867-rainmaker,click,1.0
601,m/the_conjuring,watch,2.55
601,m/under_the_eiffel_tower,click,1.0
602,m/interpreter,search,1.0
602,m/the_christmas_chronicles,search,1.0
602,m/the_neighbor_2016,watch,3.5
603,m/matrix_revolutions,review,3.0
603,m/obvious_child,review,3.0
603,m/triple_frontier,watch,2.7
604,m/1061177-she,search,1.0
605,m/tears_of_the_sun,search,1.0
605,m/the_tiger_hunter,watch,3.5
606,m/planet_51,search,1.0
608,m/gigi,review,3.0
608,m/the_unicorn,add_to_watchlist,2.0
610,m/10009980-rebound,watch,4.8
610,m/14_blades,watch,3.45
610,m/freaks_2019,search,1.0
610,m/quartet_2012,click,1.0
610,m/ravenous,search,1.0
610,m/shepherds_and_butchers,watch,3.5
611,m/special_correspondents,review,3.0
612,m/1198524-ninja_assassin,add_to_watchlist,2.0
613,m/after_life_2010,watch,3.5
613,m/always_be_my_maybe_2019,review,3.0
613,m/apostle_2018,search,1.0
613,m/the_foreigner_2017,click,1.0
613,m/the_short_game,add_to_watchlist,2.0
614,m/along_came_a_spider,add_to_watchlist,2.0
615,m/1202804-green_zone,search,1.0
615,m/blaze_2018,add_to_watchlist,2.0
616,m/the_music_of_silence,review,3.0
617,m/the_lives_of_others,watch,4.2
617,m/vantage_point,add_to_watchlist,2.0
618,m/silver_linings_playbook,review,3.0
618,m/sliver,watch,3.5
619,m/1018047-sabrina,click,1.0
619,m/16_blocks,watch,4.9
621,m/no_escape_2015,add_to_watchlist,2.0
621,m/the_wedding_party,add_to_watchlist,2.0
622,m/mercury_13,watch,3.5
622,m/the_roommate,search,1.0
623,m/immortals_2011,review,3.0
623,m/my_entire_high_school_sinking_into_the_sea,watch,3.5
623,m/the_ottoman_lieutenant,search,1.0
624,m/menashe,add_to_watchlist,2.0
624,m/strong_island,watch,4.85
625,m/see_you_yesterday,watch,3.5
626,m/message_from_the_king,search,1.0
626,m/the_clapper,watch,2.55
626,m/the_devil_inside,click,1.0
627,m/benji,search,1.0
628,m/charlie_and_the_chocolate_factory,add_to_watchlist,2.0
628,m/hellboy_2019,watch,3.5
628,m/jodhaa_akbar,click,1.0
629,m/a_sun_2019,review,3.0
629,m/survivor_2015,search,1.0
630,m/city_of_joy,watch,3.5
630,m/detention_2011,add_to_watchlist,2.0
630,m/invention_of_lying,click,1.0
632,m/la_bamba,search,1.0
632,m/mary_magdalene_2019,search,1.0
632,m/the_kindergarten_teacher_2018,watch,3.2
634,m/leap_year_2010,search,1.0
635,m/1125409-cabin_fever,watch,3.5
635,m/interpreter,watch,3.6
635,m/the_death_of_stalin,search,1.0
636,m/the_darkest_hour,watch,3.3
636,m/the_hurricane_heist,watch,4.25
637,m/the_forest_of_love,watch,3.5
637,m/the_guest_2014,watch,2.55
638,m/dad,search,1.0
638,m/hangman_2015,watch,3.45
639,m/1104385-hannibal,click,1.0
639,m/monster_family,click,1.0
639,m/ravenous,search,1.0
639,m/the_autopsy_of_jane_doe,watch,3.5
639,m/the_titan,watch,3.85
640,m/air_strike_2018,watch,4.7
641,m/dear_john,search,1.0
642,m/a_tale_of_love_and_darkness,add_to_watchlist,2.0
642,m/nappily_ever_after,watch,3.65
642,m/the_frozen_ground,watch,2.7
643,m/1052698-wyatt_earp,watch,3.25
644,m/the_basement_2018,search,1.0
645,m/chappie,add_to_watchlist,2.0
646,m/slam,search,1.0
646,m/the_wind_2019,search,1.0
647,m/forgotten,watch,3.5
648,m/vantage_point,search,1.0
649,m/1210249-last_word,review,3.0
650,m/black_sea,search,1.0
650,m/the_meddler_2016,search,1.0
652,m/senna,review,3.0
652,m/the_open_house_2018,watch,4.85
654,m/gaten_ragnarok,search,1.0
654,m/klaus,search,1.0
654,m/long_riders,search,1.0
655,m/1141892-employee_of_the_month,click,1.0
655,m/bombshell_2019,watch,3.5
655,m/green_lantern,click,1.0
655,m/howards_end,add_to_watchlist,2.0
655,m/rim_of_the_world,add_to_watchlist,2.0
656,m/daddy_day_care,watch,3.5
656,m/locke,review,3.0
657,m/eli_2019,click,1.0
657,m/quartet_2012,search,1.0
658,m/aftermath_2017,add_to_watchlist,2.0
658,m/the_little_mermaid_1989,add_to_watchlist,2.0
661,m/black_or_white,click,1.0
661,m/eli_2019,click,1.0
662,m/the_vanished_2020,click,1.0
664,m/1084964-psycho,watch,4.7
664,m/like_crazy,watch,4.05
664,m/sweetest_thing,review,3.0
665,m/freaks,add_to_watchlist,2.0
667,m/1006223-how_the_grinch_stole_christmas,search,1.0
667,m/butterfield_8,add_to_watchlist,2.0
667,m/the_end,search,1.0
667,m/uncorked_2020,watch,3.4
668,m/life_2017,add_to_watchlist,2.0
668,m/the_seven_five,search,1.0
669,m/cargo_2018,watch,2.85
669,m/parker_2012,watch,3.5
669,m/sleeping_with_other_people,add_to_watchlist,2.0
671,m/bright_star,search,1.0
671,m/elizabeth_harvest,add_to_watchlist,2.0
672,m/10006057-moonlight,search,1.0
673,m/stuart_little,click,1.0
674,m/there_will_be_blood,review,3.0
675,m/dallas_buyers_club_2013,watch,3.5
676,m/1192938-smart_people,watch,3.95
676,m/nails_2017,review,3.0
676,m/point_blank,watch,4.7
677,m/1012611-lolita,click,1.0
677,m/cousins,click,1.0
678,m/afterschool,review,3.0
680,m/american_outlaws,click,1.0
681,m/10009980-rebound,watch,3.5
681,m/search_party,review,3.0
681,m/the_princess_switch,review,3.0
683,m/1175076-fred_claus,watch,3.35
683,m/1922_2017,add_to_watchlist,2.0
683,m/delhi-6,watch,3.5
683,m/the_angel,search,1.0
684,m/white-nights,add_to_watchlist,2.0
685,m/the_frozen_ground,review,3.0
686,m/luck_by_chance,add_to_watchlist,2.0
686,m/sparkle,review,3.0
688,m/the_witch_2016,watch,2.7
689,m/hook,watch,3.5
689,m/in_the_shadow_of_the_moon_2019,add_to_watchlist,2.0
690,m/10009421-red,click,1.0
690,m/10009636-igor,watch,3.5
690,m/detention_2011,add_to_watchlist,2.0
690,m/karate_kid_2010,add_to_watchlist,2.0
690,m/the_calling_2014,click,1.0
691,m/beneath_the_leaves,search,1.0
691,m/iris_2015,add_to_watchlist,2.0
692,m/hell_or_high_water,review,3.0
693,m/never_back_down,watch,3.5
695,m/fatima_2020,review,3.0
696,m/action_replayy,watch,4.95
696,m/suffragette,click,1.0
697,m/closed_circuit_2013,search,1.0
697,m/the_beguiled,watch,3.85
697,m/yes_man,watch,3.5
698,m/extinction_2015,add_to_watchlist,2.0
698,m/forces_of_nature,watch,4.25
698,m/frozen_river,watch,3.5
700,m/domino,review,3.0
700,m/panic_room,watch,2.65
701,m/paranormal_activity,click,1.0
702,m/the_black_godfather_2019,review,3.0
704,m/newness_2017,search,1.0
705,m/krystal,watch,3.55
705,m/nightcrawler,watch,3.5
705,m/tramps_2016,add_to_watchlist,2.0
706,m/hellboy,search,1.0
707,m/good_people_2014,review,3.0
707,m/next_three_days,watch,3.65
708,m/lavender,search,1.0
710,m/anesthesia,click,1.0
710,m/casino_royale,search,1.0
711,m/banana_split_2020,review,3.0
712,m/atm,review,3.0
712,m/here_and_there,search,1.0
712,m/the_hummingbird_project,watch,3.5
713,m/acts_of_violence_2018,watch,3.5
713,m/rango,review,3.0
714,m/just_friends,watch,3.5
714,m/rust_creek,review,3.0
715,m/billu-barber,click,1.0
715,m/good_kill,add_to_watchlist,2.0
715,m/what_keeps_you_alive,search,1.0
716,m/ravenous,click,1.0
717,m/6_years_2015,click,1.0
717,m/monster_house,watch,4.1
718,m/waterboy,watch,3.5
720,m/alone_in_berlin,search,1.0
720,m/good_kill,watch,3.5
720,m/mars,click,1.0
720,m/takers,add_to_watchlist,2.0
721,m/afterschool,click,1.0
721,m/daddy_day_care,watch,3.7
721,m/great_raid,search,1.0
721,m/night_comes_on,click,1.0
721,m/the_breadwinner,watch,3.5
721,m/the_clapper,click,1.0
722,m/sleepless_2017,click,1.0
723,m/1226860-losers,review,3.0
723,m/beowulf,add_to_watchlist,2.0
723,m/next_three_days,watch,4.15
723,m/open_season,watch,4.7
723,m/the_girl_with_the_dragon_tattoo,watch,3.5
725,m/hamburger_hill,watch,4.95
725,m/panic_room,watch,2.6
725,m/the_water_diviner,watch,3.15
726,m/jumping_the_broom,watch,4.0
727,m/signal,review,3.0
727,m/tremors,watch,4.55
729,m/heavy,watch,3.5
731,m/lost_in_space,review,3.0
732,m/killers_2010,watch,2.95
732,m/war_horse,click,1.0
733,m/net,click,1.0
734,m/horse_girl,click,1.0
734,m/the_hummingbird_project,click,1.0
735,m/about_time,watch,3.5
735,m/horns,add_to_watchlist,2.0
736,m/the_darkness,review,3.0
737,m/godzilla_2014,watch,3.5
738,m/the_legacy_of_a_whitetail_deer_hunter,click,1.0
738,m/the_sea_of_trees,click,1.0
739,m/fatima_2020,watch,3.1
739,m/good_burger,review,3.0
739,m/green_lantern,click,1.0
739,m/indiana_jones_and_the_kingdom_of_the_crystal_skull,click,1.0
739,m/jiro_dreams_of_sushi,watch,3.5
739,m/knock_knock_2015,watch,3.5
739,m/nightcrawler,watch,3.5
739,m/the_incredible_jessica_james,search,1.0
739,m/the_one,watch,3.7
740,m/god_bless_the_broken_road,search,1.0
741,m/hell_fest,add_to_watchlist,2.0
742,m/fire_in_paradise,watch,3.5
742,m/melvin_goes_to_dinner,review,3.0
742,m/one_last_thing,review,3.0
742,m/swades,search,1.0
743,m/1141193-hide_and_seek,watch,3.2
743,m/guzaarish_2010,add_to_watchlist,2.0
744,m/lionheart_1990,watch,3.55
744,m/one_day_2014,add_to_watchlist,2.0
745,m/jay_and_silent_bob_strike_back,click,1.0
747,m/1922_2017,search,1.0
747,m/amityville_horror,search,1.0
747,m/the_inbetweeners,watch,4.0
748,m/first_they_killed_my_father,watch,3.1
748,m/night_at_the_roxbury,review,3.0
749,m/becoming_2020_2,watch,3.6
749,m/due-date,click,1.0
749,m/vincent_n_roxxy,watch,4.7
750,m/30_minutes_or_less,click,1.0
751,m/daughters_of_the_dust,search,1.0
751,m/dog_eat_dog_2016,watch,3.5
751,m/just_friends,search,1.0
751,m/sleeping_with_other_people,review,3.0
752,m/1083934-soldier,search,1.0
