user_id,movie_id,watch_date,completion_rate,location,time_of_day,social_context,mood,device
1988,m/trespass_against_us_2017,2023-01-30,0.89,Work,Night,Family,Sad,Laptop
3385,m/1002571-blind_date,2023-07-20,0.69,Home,Afternoon,Family,Tired,Tablet
4650,m/creep_2014,2023-04-29,0.92,Work,Morning,Partner,Sad,Smartphone
1358,m/1189416-shelter,2023-04-19,0.79,Outdoor,Morning,Family,Excited,Smart TV
2159,m/white_chamber,2023-09-28,0.7,Travel,Afternoon,Family,Stressed,Laptop
2397,m/hampstead,2023-03-15,0.92,Home,Afternoon,Partner,Sad,Smartphone
2278,m/piercing,2023-07-06,0.62,Work,Afternoon,Friends,Relaxed,Tablet
2836,m/ray,2023-10-07,0.7,Outdoor,Morning,Family,Stressed,Smartphone
1653,m/the_tiger_hunter,2023-07-07,0.71,Home,Afternoon,Family,Happy,Smart TV
778,m/greater,2023-03-20,0.71,Travel,Morning,Partner,Sad,Smartphone
743,m/1141193-hide_and_seek,2023-09-19,0.64,Outdoor,Afternoon,Family,Sad,Smart TV
4451,m/the_guest_2014,2023-07-14,0.7,Work,Afternoon,Partner,Tired,Tablet
4761,m/good_burger,2023-08-03,0.58,Home,Morning,Family,Excited,Smartphone
4678,m/28_days,2023-12-11,0.7,Travel,Afternoon,Alone,Excited,Smartphone
4699,m/immoral_tales,2023-05-10,0.59,Outdoor,Afternoon,Alone,Happy,Smartphone
4281,m/tell_me_who_i_am,2023-07-29,0.7,Home,Afternoon,Alone,Tired,Laptop
4140,m/ghost_stories_2020,2023-06-05,0.97,Home,Evening,Family,Stressed,Smartphone
2063,m/total_recall_2012,2023-08-20,0.7,Work,Afternoon,Friends,Sad,Tablet
2380,m/matrix_reloaded,2023-06-21,0.7,Travel,Afternoon,Alone,Tired,Smartphone
3398,m/the_book_of_eli,2023-11-16,0.96,Work,Night,Alone,Excited,Smartphone
3344,m/michael_che_matters,2023-02-12,0.87,Home,Night,Alone,Relaxed,Smartphone
3601,m/revenger,2023-12-06,0.94,Outdoor,Morning,Partner,Happy,Tablet
3649,m/thriller_2018,2023-03-20,0.53,Work,Morning,Family,Happy,Smartphone
3404,m/brothers_grimm,2023-04-30,0.65,Work,Evening,Alone,Stressed,Smartphone
1737,m/operation_mekong,2023-09-15,0.62,Travel,Morning,Alone,Happy,Laptop
2689,m/indiana_jones_and_the_last_crusade,2023-04-26,0.7,Outdoor,Afternoon,Friends,Stressed,Smartphone
726,m/jumping_the_broom,2023-02-07,0.8,Outdoor,Evening,Family,Excited,Smartphone
252,m/bokeh_2017,2023-08-13,0.9,Travel,Morning,Partner,Sad,Smartphone
1547,m/basic_instinct,2023-10-13,0.53,Travel,Night,Partner,Relaxed,Tablet
4848,m/little_monsters_2019,2023-02-27,0.7,Travel,Night,Alone,Relaxed,Tablet
3487,m/the_holiday_calendar,2023-05-21,0.63,Travel,Morning,Partner,Stressed,Smart TV
2441,m/outsiders,2023-05-30,0.7,Travel,Afternoon,Family,Relaxed,Smartphone
4843,m/break_ke_baad,2023-08-27,0.7,Work,Morning,Partner,Tired,Smartphone
1589,m/1045568-strictly_ballroom,2023-08-20,0.86,Outdoor,Night,Friends,Tired,Smartphone
4618,m/circus_of_books,2023-05-07,0.81,Outdoor,Night,Family,Stressed,Smartphone
3588,m/1066170-kicking_and_screaming,2023-07-05,0.63,Outdoor,Afternoon,Friends,Stressed,Smartphone
4079,m/villain_1971,2023-11-19,0.63,Work,Evening,Family,Happy,Tablet
4999,m/inkheart,2023-09-30,0.8,Outdoor,Afternoon,Friends,Stressed,Tablet
4521,m/mean_streets,2023-04-01,0.73,Outdoor,Morning,Alone,Stressed,Smartphone
4370,m/into_the_wild,2023-12-23,0.72,Outdoor,Night,Alone,Stressed,Smartphone
4154,m/mystery_men,2023-08-07,0.82,Travel,Evening,Friends,Tired,Tablet
104,m/dead_kids,2023-11-27,0.82,Home,Morning,Partner,Sad,Smartphone
3093,m/rugrats_movie,2023-12-11,0.7,Travel,Night,Family,Happy,Smart TV
1806,m/the_hollow_point_2016,2023-10-02,0.7,Work,Night,Alone,Tired,Smartphone
4961,m/mile_22,2023-01-31,0.94,Home,Afternoon,Alone,Tired,Smartphone
1832,m/closed_circuit_2013,2023-05-23,0.7,Outdoor,Afternoon,Alone,Relaxed,Tablet
4031,m/longshots,2023-10-23,0.86,Home,Afternoon,Friends,Tired,Tablet
2959,m/would_you_rather,2023-08-14,0.9,Outdoor,Morning,Friends,Happy,Smartphone
284,m/1195103-happy_go_lucky,2023-04-26,0.76,Home,Evening,Friends,Excited,Smartphone
1745,m/20_feet_from_stardom,2023-05-15,0.9,Travel,Evening,Friends,Sad,Smartphone
2861,m/the_boy_who_harnessed_the_wind,2023-04-01,0.55,Home,Morning,Partner,Relaxed,Smartphone
3905,m/10008744-canvas,2023-05-14,0.94,Travel,Evening,Alone,Tired,Laptop
1096,m/ordinary_people,2023-03-17,0.8,Travel,Night,Partner,Relaxed,Smartphone
4846,m/boogie_nights,2023-09-16,0.7,Work,Evening,Family,Excited,Smartphone
3874,m/the_cell_2000,2023-03-21,0.7,Work,Evening,Alone,Tired,Smartphone
2506,m/i_am_bolt,2023-04-04,0.91,Home,Night,Alone,Excited,Smartphone
3222,m/acts_of_vengeance,2023-02-07,0.62,Travel,Night,Family,Excited,Smartphone
3232,m/dear_white_people,2023-05-15,0.92,Outdoor,Morning,Partner,Happy,Laptop
2350,m/natural_selection_2011,2023-09-28,0.59,Travel,Morning,Alone,Relaxed,Tablet
314,m/sin_city,2023-10-29,0.7,Outdoor,Evening,Alone,Tired,Smartphone
1953,m/the_killing_of_a_sacred_deer,2023-09-10,0.53,Home,Afternoon,Family,Sad,Smartphone
3784,m/palio,2023-09-29,0.54,Travel,Afternoon,Alone,Sad,Smart TV
219,m/the_spectacular_now,2023-04-22,0.7,Travel,Evening,Friends,Happy,Tablet
3184,m/the_imaginarium_of_doctor_parnassus,2023-04-03,0.7,Travel,Afternoon,Friends,Happy,Laptop
1430,m/wolves_2016,2023-09-02,0.91,Work,Afternoon,Friends,Happy,Smart TV
4255,m/change_in_the_air_2018,2023-02-06,0.69,Home,Night,Partner,Happy,Smartphone
1217,m/karate_kid_2010,2023-02-26,0.52,Work,Night,Family,Sad,Smartphone
1899,m/private_life_2018,2023-02-04,0.7,Travel,Morning,Family,Sad,Smartphone
245,m/house_at_the_end_of_the_street,2023-03-16,0.6,Travel,Morning,Friends,Excited,Smartphone
3209,m/inglourious_basterds,2023-03-02,0.79,Outdoor,Afternoon,Family,Relaxed,Smartphone
2671,m/kill_command,2023-04-25,0.7,Travel,Night,Alone,Tired,Smartphone
1964,m/1144992-crash,2023-08-11,0.68,Home,Morning,Family,Happy,Tablet
146,m/the_danish_girl_2015,2023-05-16,0.94,Travel,Afternoon,Friends,Excited,Smartphone
1736,m/1133499-1133499-terminal,2023-02-14,0.65,Outdoor,Morning,Friends,Tired,Smartphone
4160,m/the_edge_of_democracy,2023-10-30,0.83,Travel,Evening,Friends,Tired,Smartphone
4344,m/next_karate_kid,2023-09-10,0.82,Home,Morning,Friends,Happy,Smartphone
4496,m/one_day_2014,2023-10-03,0.7,Work,Afternoon,Family,Excited,Laptop
2478,m/sinister_2,2023-01-19,0.72,Work,Night,Alone,Relaxed,Smartphone
1700,m/tread,2023-07-16,0.71,Work,Afternoon,Friends,Excited,Smartphone
4316,m/first_match,2023-05-18,0.74,Travel,Night,Friends,Excited,Smartphone
986,m/mars,2023-09-06,0.94,Travel,Night,Alone,Tired,Smartphone
4463,m/freaks_2019,2023-06-25,0.7,Home,Night,Partner,Excited,Smartphone
2127,m/kabhi_khushi_kabhie_gham,2023-01-27,0.52,Work,Morning,Friends,Excited,Smart TV
3628,m/blue_jay,2023-12-26,0.96,Work,Morning,Friends,Relaxed,Smart TV
3095,m/hotel_for_dogs,2023-03-27,0.59,Home,Evening,Friends,Excited,Tablet
4756,m/tenacious_d_in_the_pick_of_destiny,2023-03-13,0.73,Home,Night,Alone,Sad,Smart TV
3606,m/level_16,2023-11-26,0.77,Home,Evening,Alone,Sad,Smartphone
2573,m/broken_2012,2023-04-16,0.7,Work,Evening,Partner,Stressed,Smartphone
3048,m/enter_the_dragon,2023-05-15,0.91,Outdoor,Morning,Family,Relaxed,Tablet
902,m/the_healer_2018,2023-09-20,0.94,Travel,Afternoon,Alone,Sad,Smartphone
3064,m/revenger,2023-04-01,0.7,Travel,Afternoon,Friends,Relaxed,Tablet
3743,m/menashe,2023-12-07,0.94,Work,Night,Friends,Excited,Smart TV
1297,m/kung_fu_yoga,2023-10-30,0.7,Work,Night,Friends,Stressed,Laptop
2586,m/enter_the_dragon,2023-01-10,0.89,Home,Morning,Alone,Sad,Smartphone
3776,m/lockout_2012,2023-02-23,0.7,Home,Morning,Alone,Sad,Smart TV
632,m/the_kindergarten_teacher_2018,2023-07-14,0.64,Outdoor,Evening,Family,Sad,Smartphone
4337,m/ip_man,2023-01-08,0.71,Work,Night,Partner,Stressed,Tablet
429,m/man_down,2023-08-02,0.82,Work,Afternoon,Friends,Happy,Smartphone
4214,m/i_am_bolt,2023-12-03,0.82,Work,Morning,Family,Excited,Smartphone
4964,m/don_verdean,2023-05-26,0.7,Outdoor,Afternoon,Friends,Happy,Smart TV
669,m/cargo_2018,2023-06-03,0.57,Home,Afternoon,Family,Tired,Smart TV
1801,m/the_adventures_of_tintin,2023-04-22,0.96,Travel,Afternoon,Partner,Happy,Smartphone
463,m/black,2023-04-11,0.64,Travel,Morning,Family,Sad,Laptop
2966,m/get_shorty,2023-07-20,0.78,Outdoor,Morning,Family,Happy,Smartphone
326,m/den_of_thieves,2023-12-25,0.7,Work,Evening,Family,Sad,Smartphone
1811,m/1019544-spartacus,2023-04-22,0.71,Outdoor,Afternoon,Friends,Tired,Laptop
2368,m/limitless,2023-09-09,0.97,Home,Afternoon,Alone,Excited,Smartphone
1237,m/the_monster_2016,2023-06-17,0.63,Travel,Evening,Alone,Excited,Smartphone
4694,m/a_glimpse_inside_the_mind_of_charles_swan_iii,2023-01-13,0.85,Work,Morning,Family,Relaxed,Smartphone
1611,m/woodshock_2017,2023-06-13,0.98,Outdoor,Morning,Partner,Happy,Tablet
2455,m/1219165-paheli,2023-01-25,0.79,Home,Evening,Friends,Excited,Smart TV
970,m/1194326-take,2023-08-18,0.75,Travel,Afternoon,Alone,Relaxed,Smartphone
4399,m/1012871-lovesick,2023-10-11,0.81,Work,Evening,Friends,Tired,Tablet
4617,m/terrifier,2023-05-17,0.93,Outdoor,Night,Partner,Excited,Laptop
590,m/five_feet_apart,2023-11-28,0.68,Home,Night,Friends,Relaxed,Smartphone
3885,m/brave_one,2023-09-16,0.69,Home,Morning,Friends,Sad,Smartphone
3538,m/cop_car,2023-04-19,0.7,Home,Morning,Partner,Relaxed,Tablet
2369,m/room_2015,2023-07-17,0.7,Home,Morning,Partner,Happy,Smartphone
2281,m/dennis_the_menace,2023-06-11,0.56,Home,Evening,Friends,Stressed,Smartphone
3962,m/the_breadwinner,2023-11-21,0.93,Work,Morning,Friends,Tired,Laptop
4088,m/killer_klowns_from_outer_space,2023-08-31,0.64,Travel,Afternoon,Partner,Tired,Laptop
3292,m/mile_22,2023-05-07,0.7,Home,Night,Family,Sad,Smartphone
3958,m/shutter,2023-12-08,0.55,Travel,Morning,Family,Stressed,Smartphone
1863,m/beguiled,2023-07-08,0.96,Outdoor,Evening,Friends,Tired,Smartphone
2994,m/gori_tere_pyaar_mein,2023-08-23,0.85,Outdoor,Evening,Family,Tired,Smartphone
3866,m/maniac_1980,2023-07-28,0.7,Outdoor,Night,Family,Excited,Smartphone
1278,m/babel,2023-07-23,0.76,Work,Night,Friends,Stressed,Laptop
54,m/the_guernsey_literary_and_potato_peel_pie_society,2023-01-13,0.97,Home,Afternoon,Family,Relaxed,Smartphone
3734,m/final_destination_2,2023-12-26,0.58,Outdoor,Morning,Partner,Relaxed,Smartphone
4929,m/equals_2016,2023-12-02,0.91,Work,Evening,Family,Sad,Smartphone
4462,m/13_cameras,2023-04-25,0.87,Travel,Afternoon,Friends,Stressed,Smartphone
253,m/wolves_2016,2023-04-27,0.92,Home,Night,Family,Happy,Smart TV
539,m/a_private_war,2023-11-24,0.71,Travel,Afternoon,Family,Tired,Smartphone
2823,m/genius_2016,2023-02-10,0.91,Travel,Evening,Partner,Happy,Tablet
1364,m/the_main_event_2020,2023-02-01,0.7,Outdoor,Night,Friends,Stressed,Smartphone
3691,m/asoka,2023-02-03,0.67,Work,Evening,Family,Relaxed,Laptop
360,m/standoff_2016,2023-08-28,0.7,Home,Afternoon,Alone,Excited,Smartphone
2294,m/the_last_word_2017,2023-04-07,0.98,Home,Night,Alone,Stressed,Smartphone
2791,m/the_death_of_stalin,2023-12-30,0.53,Travel,Night,Alone,Tired,Smartphone
4148,m/sweet_virginia_2017,2023-12-16,0.58,Home,Evening,Friends,Relaxed,Smartphone
3055,m/the_square,2023-07-16,0.7,Work,Night,Friends,Happy,Smartphone
1240,m/10010229-dostana,2023-05-05,0.8,Travel,Night,Alone,Excited,Smartphone
1713,m/brain_on_fire,2023-09-01,0.7,Work,Morning,Partner,Happy,Tablet
4233,m/american_psycho,2023-12-08,0.78,Home,Afternoon,Family,Relaxed,Smart TV
1094,m/hotel_for_dogs,2023-09-19,0.72,Travel,Evening,Family,Excited,Laptop
3397,m/basic_instinct,2023-03-29,0.7,Outdoor,Evening,Partner,Stressed,Tablet
1155,m/1212910-warrior,2023-11-08,0.54,Outdoor,Morning,Alone,Excited,Smart TV
4792,m/waterboy,2023-10-18,0.66,Work,Morning,Family,Sad,Tablet
2797,m/rize,2023-07-28,0.92,Work,Evening,Alone,Tired,Tablet
3877,m/the_week_of,2023-06-14,0.7,Outdoor,Afternoon,Alone,Tired,Smart TV
314,m/mad_max,2023-03-31,0.78,Home,Afternoon,Family,Relaxed,Smartphone
1706,m/sandy_wexler,2023-02-03,0.7,Outdoor,Night,Friends,Tired,Smartphone
1092,m/labyrinth,2023-06-22,0.72,Home,Morning,Alone,Sad,Smart TV
3990,m/senna,2023-06-29,0.69,Home,Morning,Alone,Happy,Smart TV
3877,m/miss_stevens,2023-05-14,0.7,Outdoor,Evening,Family,Sad,Smartphone
2657,m/wish_i_was_here,2023-02-21,0.84,Work,Evening,Friends,Happy,Tablet
3635,m/1142569-cursed,2023-04-26,0.7,Work,Night,Friends,Stressed,Smartphone
30,m/the_great_train_robbery_1979,2023-04-18,0.7,Outdoor,Morning,Partner,Excited,Smartphone
166,m/1032176-goodfellas,2023-07-16,0.5,Home,Evening,Family,Stressed,Smart TV
2697,m/immortals_2011,2023-06-26,0.7,Travel,Morning,Alone,Tired,Smartphone
707,m/next_three_days,2023-10-10,0.73,Travel,Evening,Family,Sad,Smartphone
4375,m/honey_2,2023-04-16,0.7,Home,Evening,Family,Happy,Smart TV
3804,m/he_named_me_malala,2023-03-20,0.59,Work,Evening,Alone,Stressed,Laptop
718,m/waterboy,2023-11-16,0.7,Outdoor,Morning,Partner,Excited,Smart TV
2772,m/small_soldiers,2023-12-27,0.84,Outdoor,Morning,Partner,Stressed,Laptop
1928,m/what_still_remains,2023-03-21,0.52,Home,Morning,Alone,Relaxed,Smartphone
2699,m/matrix_revolutions,2023-05-05,0.7,Work,Night,Friends,Happy,Smartphone
1295,m/cradle_2_the_grave,2023-03-09,0.82,Home,Evening,Friends,Relaxed,Smartphone
4020,m/the_heartbreak_kid,2023-07-08,0.79,Work,Morning,Alone,Tired,Smartphone
44,m/10012044-life_as_we_know_it,2023-03-03,0.7,Outdoor,Afternoon,Partner,Happy,Smartphone
1611,m/a_little_chaos,2023-07-20,0.53,Outdoor,Morning,Partner,Stressed,Laptop
3268,m/mile_22,2023-12-18,0.86,Outdoor,Morning,Alone,Relaxed,Laptop
2276,m/the_help,2023-08-02,0.8,Outdoor,Night,Friends,Relaxed,Smartphone
4142,m/the_wedding_party,2023-03-28,0.91,Outdoor,Afternoon,Family,Stressed,Smartphone
3652,m/rachel_getting_married,2023-06-18,0.7,Work,Night,Friends,Tired,Smartphone
2399,m/the_roommate,2023-12-29,0.53,Home,Morning,Alone,Excited,Smartphone
1832,m/the_knight_before_christmas,2023-02-27,0.61,Outdoor,Evening,Friends,Sad,Tablet
4429,m/prom_night,2023-11-03,0.86,Outdoor,Night,Partner,Tired,Smartphone
3166,m/troy,2023-04-20,0.6,Outdoor,Morning,Partner,Relaxed,Tablet
1600,m/hell_fest,2023-10-29,0.86,Home,Evening,Partner,Stressed,Smartphone
2400,m/marriage_story_2019,2023-11-14,0.7,Travel,Evening,Alone,Relaxed,Smartphone
3894,m/the_girl_with_the_dragon_tattoo_2009,2023-11-17,0.77,Home,Evening,Friends,Happy,Smartphone
4437,m/this_changes_everything_2015,2023-04-15,0.7,Work,Morning,Partner,Stressed,Smartphone
4995,m/amy_schumer_growing,2023-09-13,0.53,Work,Evening,Alone,Tired,Smartphone
112,m/starred_up,2023-12-07,0.56,Outdoor,Morning,Friends,Excited,Smartphone
2937,m/gangs_of_new_york,2023-10-18,0.77,Work,Morning,Partner,Relaxed,Smart TV
1198,m/across_the_universe,2023-02-14,0.64,Outdoor,Morning,Friends,Stressed,Smartphone
4142,m/the_heartbreak_kid,2023-08-13,0.7,Travel,Night,Friends,Excited,Smartphone
1467,m/love_2015,2023-09-11,0.71,Home,Afternoon,Alone,Relaxed,Smartphone
3327,m/awake_2019,2023-12-04,0.79,Work,Night,Partner,Sad,Laptop
617,m/the_lives_of_others,2023-02-15,0.84,Travel,Evening,Partner,Relaxed,Smartphone
3694,m/nights_in_rodanthe,2023-01-12,0.91,Outdoor,Night,Friends,Sad,Smart TV
4149,m/center_stage,2023-02-07,0.7,Travel,Evening,Alone,Happy,Smartphone
3325,m/shutter,2023-08-17,0.65,Work,Afternoon,Family,Happy,Smartphone
4528,m/million_dollar_baby,2023-06-15,0.75,Work,Morning,Friends,Happy,Smartphone
4848,m/the_girl_king,2023-05-31,0.7,Work,Afternoon,Friends,Happy,Smartphone
3028,m/the_girl_on_the_train_2016,2023-08-01,0.7,Home,Evening,Alone,Sad,Smartphone
698,m/forces_of_nature,2023-09-26,0.85,Home,Afternoon,Friends,Sad,Smartphone
4203,m/10010077-felon,2023-01-04,0.7,Home,Afternoon,Friends,Excited,Smartphone
371,m/at_first_light,2023-09-12,0.7,Home,Afternoon,Friends,Relaxed,Smartphone
1152,m/rebel_without_a_cause,2023-08-14,0.69,Work,Afternoon,Friends,Tired,Smart TV
4686,m/superfly_2018,2023-11-09,0.7,Home,Afternoon,Alone,Sad,Laptop
2013,m/senna,2023-03-31,0.63,Home,Evening,Friends,Excited,Smartphone
1456,m/family_business,2023-10-09,0.7,Outdoor,Night,Family,Tired,Smartphone
698,m/frozen_river,2023-09-04,0.7,Outdoor,Morning,Friends,Relaxed,Smartphone
4201,m/sex_drive,2023-07-01,0.56,Travel,Morning,Friends,Stressed,Smartphone
3277,m/the_vanished_2020,2023-10-03,0.56,Work,Evening,Alone,Sad,Smart TV
4185,m/tall_girl,2023-11-12,0.7,Travel,Morning,Family,Happy,Laptop
3545,m/the_12th_man,2023-04-16,0.61,Travel,Afternoon,Family,Tired,Smart TV
4014,m/creep_2_2017,2023-11-13,0.81,Outdoor,Evening,Friends,Happy,Smartphone
1400,m/1213999-brothers,2023-05-01,0.53,Outdoor,Morning,Friends,Stressed,Laptop
1230,m/safe_2011,2023-04-14,0.69,Work,Evening,Partner,Tired,Smartphone
3639,m/skyline_2010,2023-10-13,0.5,Work,Morning,Alone,Excited,Smartphone
4066,m/1218060-blind_date,2023-05-09,0.7,Travel,Night,Friends,Sad,Laptop
4303,m/cut_bank,2023-07-18,0.53,Travel,Afternoon,Alone,Happy,Smartphone
4419,m/the_christmas_candle_2013,2023-10-20,0.69,Home,Evening,Alone,Stressed,Smartphone
2400,m/a_ghost_story,2023-08-28,0.7,Travel,Night,Friends,Sad,Smart TV
4637,m/1193743-step_brothers,2023-09-20,0.82,Travel,Night,Partner,Tired,Smartphone
4764,m/short_term_12_2013,2023-08-30,0.57,Travel,Evening,Friends,Stressed,Smartphone
4349,m/1175076-fred_claus,2023-11-16,0.54,Home,Morning,Partner,Happy,Smartphone
1734,m/forks_over_knives,2023-10-19,0.71,Work,Morning,Family,Stressed,Tablet
3024,m/platoon,2023-05-21,0.7,Home,Evening,Partner,Stressed,Smartphone
1034,m/gimme_shelter,2023-09-25,0.7,Outdoor,Afternoon,Friends,Stressed,Smartphone
4680,m/the_highwaymen,2023-07-05,0.52,Work,Evening,Family,Happy,Smartphone
179,m/jupiter_ascending_2014,2023-12-16,0.74,Home,Night,Family,Sad,Smartphone
919,m/new_money,2023-01-26,0.7,Outdoor,Night,Alone,Relaxed,Tablet
2469,m/manglehorn,2023-11-02,0.7,Travel,Night,Partner,Tired,Smartphone
3433,m/the_polka_king,2023-07-25,0.75,Work,Afternoon,Alone,Happy,Smartphone
605,m/the_tiger_hunter,2023-02-19,0.7,Outdoor,Evening,Partner,Excited,Smart TV
2900,m/the_titan,2023-06-09,0.7,Outdoor,Evening,Partner,Stressed,Smartphone
4672,m/colonia,2023-06-24,0.57,Work,Night,Family,Excited,Smartphone
86,m/10006057-moonlight,2023-02-13,0.7,Outdoor,Morning,Partner,Sad,Smartphone
4142,m/hellboy,2023-08-31,0.56,Travel,Evening,Family,Stressed,Smart TV
3893,m/jiro_dreams_of_sushi,2023-07-20,0.54,Outdoor,Morning,Family,Excited,Smartphone
2716,m/skin_trade,2023-03-18,0.57,Outdoor,Morning,Alone,Sad,Smartphone
2700,m/sliver,2023-04-18,0.94,Work,Morning,Friends,Excited,Smartphone
805,m/the_roommate,2023-10-07,0.7,Home,Evening,Alone,Tired,Tablet
443,m/1012871-lovesick,2023-01-08,0.92,Travel,Morning,Partner,Happy,Smartphone
3923,m/panic_room,2023-02-23,0.71,Outdoor,Night,Partner,Sad,Smart TV
4314,m/10012282-oath,2023-04-27,0.79,Outdoor,Afternoon,Partner,Sad,Smart TV
537,m/woody_woodpecker_2017,2023-06-22,0.75,Home,Evening,Family,Relaxed,Smart TV
49,m/lionheart_1990,2023-05-10,0.58,Work,Afternoon,Friends,Sad,Tablet
1507,m/hotel_transylvania,2023-11-26,0.7,Outdoor,Night,Family,Happy,Smartphone
2183,m/back-to-school,2023-02-18,0.73,Home,Night,Friends,Stressed,Smartphone
1700,m/all_day_and_a_night,2023-11-22,0.81,Outdoor,Morning,Friends,Excited,Smartphone
4870,m/the_perks_of_being_a_wallflower,2023-08-03,0.61,Outdoor,Evening,Friends,Tired,Tablet
4952,m/1018069-sahara,2023-08-09,0.7,Home,Afternoon,Friends,Sad,Smart TV
4556,m/taxi_driver,2023-05-04,0.59,Outdoor,Afternoon,Partner,Happy,Tablet
973,m/blue_lagoon,2023-08-12,0.68,Home,Evening,Alone,Excited,Smartphone
4819,m/indiana_jones_and_the_temple_of_doom,2023-10-14,0.7,Work,Evening,Friends,Happy,Smartphone
1844,m/a_serious_man,2023-04-10,0.7,Work,Morning,Partner,Happy,Smart TV
777,m/my_week_with_marilyn,2023-02-23,0.55,Work,Afternoon,Friends,Excited,Smart TV
1560,m/1018318-scarecrow,2023-02-18,0.7,Home,Evening,Friends,Stressed,Smartphone
2172,m/beneath_the_leaves,2023-07-07,0.7,Home,Night,Family,Sad,Smartphone
3383,m/adore_2013,2023-10-09,0.91,Outdoor,Morning,Partner,Stressed,Smartphone
2103,m/1009076-gypsy,2023-09-10,0.92,Travel,Afternoon,Family,Happy,Smartphone
4436,m/om_shanti_om,2023-07-08,0.8,Home,Morning,Friends,Tired,Smartphone
1838,m/kill_command,2023-12-11,0.75,Work,Afternoon,Partner,Stressed,Smartphone
3726,m/dragonheart,2023-01-20,0.94,Home,Night,Family,Stressed,Smartphone
4722,m/the_diabolical_2015,2023-05-31,0.94,Work,Morning,Alone,Tired,Smartphone
1362,m/the_12th_man,2023-04-21,0.64,Work,Morning,Alone,Happy,Laptop
3801,m/aarakshan,2023-07-26,0.79,Travel,Afternoon,Partner,Relaxed,Smart TV
1001,m/pursuit_of_happyness,2023-01-21,0.57,Outdoor,Evening,Friends,Relaxed,Smartphone
3121,m/the_whole_truth_2016,2023-08-25,0.64,Travel,Night,Alone,Relaxed,Laptop
998,m/million_dollar_baby,2023-12-10,0.81,Home,Afternoon,Friends,Stressed,Smart TV
581,m/the_fighter_2011,2023-08-23,0.88,Work,Night,Alone,Excited,Smartphone
1945,m/dallas_buyers_club_2013,2023-01-07,0.51,Home,Morning,Alone,Excited,Smartphone
1476,m/1189344-lovely_bones,2023-06-03,0.7,Outdoor,Night,Alone,Excited,Laptop
1211,m/head_count,2023-06-29,0.51,Home,Morning,Alone,Sad,Smartphone
524,m/1141892-employee_of_the_month,2023-01-07,0.72,Travel,Afternoon,Partner,Relaxed,Smartphone
1206,m/rachel_getting_married,2023-10-10,0.66,Work,Night,Partner,Happy,Smartphone
3749,m/soul_surfer,2023-03-09,0.76,Travel,Afternoon,Family,Sad,Smartphone
1791,m/the_tribes_of_palos_verdes,2023-02-20,0.52,Travel,Morning,Family,Tired,Smartphone
1323,m/aftermath_2014,2023-02-16,0.91,Outdoor,Afternoon,Partner,Happy,Laptop
229,m/middle_men,2023-01-16,0.97,Outdoor,Afternoon,Alone,Happy,Laptop
530,m/becoming_jane,2023-07-06,0.84,Travel,Evening,Partner,Tired,Laptop
935,m/1046151-fearless,2023-05-31,0.7,Travel,Afternoon,Family,Relaxed,Smartphone
2963,m/the_edge_of_seventeen,2023-03-07,0.5,Work,Evening,Family,Excited,Smartphone
3407,m/beneath_the_leaves,2023-07-14,0.89,Work,Evening,Family,Happy,Smartphone
1086,m/hush_2016,2023-08-21,0.7,Travel,Night,Family,Relaxed,Tablet
3013,m/1016338-pink_panther,2023-11-17,0.6,Home,Night,Partner,Sad,Tablet
143,m/the_knight_before_christmas,2023-12-14,0.79,Travel,Night,Partner,Tired,Smartphone
2999,m/bird_box,2023-03-08,0.67,Work,Morning,Family,Tired,Tablet
4375,m/underworld,2023-06-01,0.98,Work,Evening,Alone,Sad,Smartphone
1496,m/the_red_sea_diving_resort,2023-07-29,0.7,Outdoor,Afternoon,Family,Sad,Smartphone
4987,m/invention_of_lying,2023-05-02,0.7,Work,Morning,Alone,Excited,Smartphone
3645,m/sextuplets,2023-01-21,0.99,Outdoor,Afternoon,Partner,Excited,Smart TV
